data,label,CCT_xc_class_000_distance,CCT_xc_class_001_distance,CCT_xc_class_000_count5,CCT_xc_class_001_count5,CCT_xc_class_000_count7,CCT_xc_class_001_count7,CCT_x4_class_000_distance,CCT_x4_class_001_distance,CCT_x4_class_000_count5,CCT_x4_class_001_count5,CCT_x4_class_000_count7,CCT_x4_class_001_count7,r50_xc_class_000_distance,r50_xc_class_001_distance,r50_xc_class_000_count5,r50_xc_class_001_count5,r50_xc_class_000_count7,r50_xc_class_001_count7,r50_xc_class_000_xs5,r50_xc_class_001_xs5,r50_xc_class_000_xs3,r50_xc_class_001_xs3,r50_x4_class_000_distance,r50_x4_class_001_distance,r50_x4_class_000_count5,r50_x4_class_001_count5,r50_x4_class_000_count7,r50_x4_class_001_count7
chest_hosp/train/0/CX-0-0025.jpeg,0,0.5056975413785734,5.240880520007707e-06,0,5,0,7,0.21293790968270576,0.4059806484142481,5,0,7,0,1.1961850354680337e-07,1.994582344874313,5,0,7,0,5,0,3,0,0.017979593560303098,0.22165843330602764,5,0,7,0
chest_hosp/train/0/CX-0-0026.jpeg,0,0.3474185226870914,0.018131351294137787,3,2,4,3,0.26426705473822865,0.5044571864700376,4,1,6,1,8.96316942855524e-06,1.9950622212817006,5,0,7,0,5,0,3,0,0.07354536326779793,0.22918300388201696,5,0,7,0
chest_hosp/train/0/CX-0-0027.jpeg,0,0.4965045638694283,2.715762169236413e-05,1,4,1,6,0.11874573825887458,0.5059249515084248,5,0,7,0,1.5217012701351784e-05,1.9951887202023406,5,0,7,0,5,0,3,0,0.0104865539670016,0.23212798684362446,5,0,7,0
chest_hosp/train/0/CX-0-0028.jpeg,0,0.4504572421967581,0.0018934231627688591,1,4,2,5,0.08719736518961685,0.5195173116839324,5,0,7,0,4.7932155449181835e-06,1.9949486514159254,5,0,7,0,5,0,3,0,0.019922905332619645,0.24716721854219792,5,0,7,0
chest_hosp/train/0/CX-0-0029.jpeg,0,0.33775606228532007,0.020642809201004808,1,4,1,6,0.20697352111122047,0.48799129126239416,5,0,7,0,3.558215444587898e-05,1.9954704934307825,5,0,7,0,5,0,3,0,0.09675439005865016,0.24774346536853287,5,0,7,0
chest_hosp/train/0/CX-0-0030.jpeg,0,0.36983063212059597,0.013013052611774989,0,5,1,6,0.1790681943038912,0.5627137063706187,5,0,7,0,1.5393164096710876e-06,1.9948130799404376,5,0,7,0,5,0,3,0,0.030396228799786096,0.2261751369997207,5,0,7,0
chest_hosp/train/0/CX-0-0031.jpeg,0,0.9291019423842164,1.8302571949815198,4,1,6,1,0.22215500480901618,0.6866620507743766,5,0,7,0,2.290794013370956e-07,1.994562809817204,5,0,7,0,5,0,3,0,0.06606489036624785,0.24412973360304047,5,0,7,0
chest_hosp/train/0/CX-0-0032.jpeg,0,1.3259685317271797,1.9823362767170312,4,1,6,1,0.2511215759497293,0.8643672646196934,5,0,7,0,7.535766469612959e-06,1.995027248023535,5,0,7,0,5,0,3,0,0.0418234546667432,0.23660856950017317,5,0,7,0
chest_hosp/train/0/CX-0-0033.jpeg,0,0.4361222842776036,0.0031034218407527403,2,3,2,5,0.30733670181309936,0.4170359928337326,4,1,6,1,9.087134021923404e-07,1.9947716502767572,5,0,7,0,5,0,3,0,0.08621699790764004,0.2293216775573481,5,0,7,0
chest_hosp/train/0/CX-0-0034.jpeg,0,0.4653882400980084,0.0009581254795322236,2,3,2,5,0.20889376667584103,0.5093044360720502,5,0,7,0,2.012202175993849e-07,1.9946985069523957,5,0,7,0,5,0,3,0,0.04728049303610482,0.23918147382643917,5,0,7,0
chest_hosp/train/0/CX-0-0035.jpeg,0,1.3403657872993284,1.985079000121155,5,0,6,1,0.32351493214265703,0.7847153447678752,5,0,7,0,4.851481007817071e-06,1.9949505346251464,5,0,7,0,5,0,3,0,0.015061608979437757,0.22809006391487474,5,0,7,0
chest_hosp/train/0/CX-0-0036.jpeg,0,0.5363176614861487,0.0007265915227504527,1,4,2,5,0.2674377312869487,0.397761223922366,4,1,6,1,7.946775747225132e-06,1.9950376476020457,5,0,7,0,5,0,3,0,0.04099309429466569,0.24424083771685612,5,0,7,0
chest_hosp/train/0/CX-0-0037.jpeg,0,0.18614225922153116,0.09123900014698505,1,4,2,5,0.16522027843595555,0.5446838092057102,5,0,7,0,7.807137690774013e-07,1.994503006970937,5,0,7,0,5,0,3,0,0.01550504027789712,0.22950182135312303,5,0,7,0
chest_hosp/train/0/CX-0-0038.jpeg,0,0.4973208549561584,2.0642685810257078e-05,1,4,1,6,0.2235487548286761,0.442173306661533,5,0,7,0,3.903786205405879e-08,1.994604121501671,5,0,7,0,5,0,3,0,0.01939996501877994,0.23939086726508307,5,0,7,0
chest_hosp/train/0/CX-0-0039.jpeg,0,0.44649889310732005,0.002196535926420551,2,3,2,5,0.13920312644120503,0.48562568952766627,5,0,7,0,6.503719463868407e-06,1.9949997571276257,5,0,7,0,5,0,3,0,0.04272524751092022,0.26383726612469227,5,0,7,0
chest_hosp/train/0/CX-0-0040.jpeg,0,0.31087274912590124,0.028665399323252294,1,4,2,5,0.13932261119848788,0.566089551258913,5,0,7,0,1.8599948611308648e-05,1.9952456198097543,5,0,7,0,5,0,3,0,0.025388395734498248,0.23199458615749247,5,0,7,0
chest_hosp/train/0/CX-0-0041.jpeg,0,1.3270579798786282,1.9825513072107919,5,0,7,0,0.15813072650182214,0.7815967487246996,5,0,7,0,2.396750600097697e-06,1.994857214063974,5,0,7,0,5,0,3,0,0.027978858828020203,0.24411709348933108,5,0,7,0
chest_hosp/train/0/CX-0-0042.jpeg,0,0.49806348422882907,1.5493146628187127e-05,0,5,1,6,0.1769734947222037,0.3680252856432189,5,0,6,1,6.779120098610036e-08,1.9946711006601432,5,0,7,0,5,0,3,0,0.010039372056820484,0.23164630579749956,5,0,7,0
chest_hosp/train/0/CX-0-0043.jpeg,0,0.724052792739267,1.696818026342806,4,1,6,1,0.15947348284383733,0.6399876557075805,5,0,7,0,4.45711041097141e-06,1.9949375500561664,5,0,7,0,0,5,0,3,0.11978529666348647,0.2462460895561942,5,0,7,0
chest_hosp/train/0/CX-0-0044.jpeg,0,1.077196939890604,1.9034715081197033,5,0,7,0,0.09527772058552841,0.6600086138360328,5,0,7,0,8.490834384478063e-07,1.9944973967135833,5,0,7,0,5,0,3,0,0.02954445947580453,0.2393407546488563,5,0,7,0
chest_hosp/train/0/CX-0-0045.jpeg,0,1.1542037256178062,1.9339636507481308,4,1,6,1,0.12487632179399355,0.7471761665460157,5,0,7,0,5.845535177018135e-07,1.9945206171734227,5,0,7,0,5,0,3,0,0.01579618929936588,0.23315895484068805,5,0,7,0
chest_hosp/train/0/CX-0-0046.jpeg,0,0.8183018356283879,1.76291717340434,3,2,4,3,0.17805097746041665,0.6365054091381511,5,0,7,0,1.6969275111522464e-05,1.994013439601248,5,0,7,0,5,0,3,0,0.040318524476984474,0.21128019272900156,5,0,7,0
chest_hosp/train/0/CX-0-0047.jpeg,0,0.4983787128778223,1.3530957253427012e-05,0,5,0,7,0.2500062038152824,0.2911524329284749,3,2,4,3,3.477229942649984e-06,1.9943567609118893,5,0,7,0,5,0,3,0,0.09117749365130168,0.2277503964289329,5,0,7,0
chest_hosp/train/0/CX-0-0048.jpeg,0,0.475620521441696,0.0005029234581851449,0,5,0,7,0.07166298754230016,0.5259692511368058,5,0,7,0,1.1983878595023256e-06,1.994792058563418,5,0,7,0,5,0,3,0,0.02192798177025701,0.24129655249860305,5,0,7,0
chest_hosp/train/0/CX-0-0049.jpeg,0,0.17457052675582319,0.09985445570112461,3,2,4,3,0.29899335125909654,0.6142160813234481,5,0,7,0,5.485810156891091e-05,1.9934947699988144,5,0,7,0,5,0,3,0,0.03302664454783488,0.23756313082626046,5,0,7,0
chest_hosp/train/0/CX-0-0050.jpeg,0,1.3055171415496145,1.9780750265647953,5,0,7,0,0.1166348760806476,0.7779583188070827,5,0,7,0,5.464944801136795e-07,1.9947406959248353,5,0,7,0,5,0,3,0,0.019141080992293946,0.23862801742725015,5,0,7,0
chest_hosp/train/0/CX-0-0051.jpeg,0,1.0017123228223614,1.8685350487578631,5,0,7,0,0.07894658244259434,0.6942057831220225,5,0,7,0,1.203552560946619e-07,1.9946837132896666,5,0,7,0,5,0,3,0,0.022812513878781804,0.24175181837499526,5,0,7,0
chest_hosp/train/0/CX-0-0052.jpeg,0,0.5082657107110606,1.9154355274886292e-05,1,4,1,6,0.293732627950855,0.3832143766728553,5,0,7,0,2.5213960673786673e-06,1.994862905818017,5,0,7,0,5,0,3,0,0.028889096031838868,0.23513601511107363,5,0,7,0
chest_hosp/train/0/CX-0-0053.jpeg,0,0.41540614200086445,0.0054145110850680744,0,5,1,6,0.16352657241246993,0.5018079265121406,5,0,7,0,6.272514261329576e-06,1.9949932943154134,5,0,7,0,5,0,3,0,0.02845805208790453,0.2392925788412218,5,0,7,0
chest_hosp/train/0/CX-0-0054.jpeg,0,0.4822216143162401,0.0002875618146949144,0,5,1,6,0.30168757175844885,0.4917919965040134,5,0,7,0,9.758244781776781e-05,1.9930906230256504,3,2,5,2,5,0,3,0,0.06510913840900312,0.2057114406981867,5,0,7,0
chest_hosp/train/0/CX-0-0055.jpeg,0,1.4168171655286605,1.9959231283767025,5,0,7,0,0.2346964252628554,1.089435627345227,5,0,7,0,5.253034839003412e-06,1.9949632079056978,5,0,7,0,5,0,3,0,0.019985194610278034,0.23372353326847384,5,0,7,0
chest_hosp/train/0/CX-0-0056.jpeg,0,0.4867221815566414,0.00017540094877144252,2,3,2,5,0.1318288509129153,0.508844474722142,5,0,7,0,3.6453169354189185e-06,1.9949088128920556,5,0,7,0,5,0,3,0,0.017596194180706237,0.23917483685812635,5,0,7,0
chest_hosp/train/0/CX-0-0057.jpeg,0,0.28670907683384605,0.03728013953242526,4,1,4,3,0.26392477537767145,0.5991885988224321,5,0,7,0,1.587421342230666e-05,1.9952002618361484,5,0,7,0,5,0,3,0,0.035592086461709416,0.24249303356911,5,0,7,0
chest_hosp/train/0/CX-0-0058.jpeg,0,0.46350220012753607,0.0010583570927077401,1,4,1,6,0.2312868172393252,0.4895679539640805,5,0,7,0,1.5573553007186547e-06,1.994814122614022,5,0,7,0,5,0,3,0,0.052175803902205664,0.2650725272961534,5,0,7,0
chest_hosp/train/0/CX-0-0059.jpeg,0,1.262171292735191,1.967663733083757,5,0,7,0,0.2151861426408661,0.7996991749830675,5,0,7,0,3.0477143031504283e-10,1.994635624762139,5,0,7,0,5,0,3,0,0.01985769020601691,0.23706924934495388,5,0,7,0
chest_hosp/train/0/CX-0-0060.jpeg,0,1.3729978204651099,1.9904887195155696,5,0,7,0,0.32499319738726984,1.0547473914801409,5,0,7,0,6.907579143122788e-07,1.9947539944146087,5,0,7,0,5,0,3,0,0.0492494271957411,0.25047668887754426,5,0,7,0
chest_hosp/train/0/CX-0-0061.jpeg,0,1.2029488629714393,1.950516768548606,5,0,7,0,0.24264384249958748,0.7029729271871213,5,0,7,0,0.00011250319147038113,1.9929692143407403,5,0,6,1,5,0,3,0,0.0633467296878617,0.17900755289083825,5,0,7,0
chest_hosp/train/0/CX-0-0062.jpeg,0,1.2716304559577927,1.9700929215905583,5,0,7,0,0.10648310374853454,0.6877889911451599,5,0,7,0,1.0860048696548219e-05,1.9951044654670516,5,0,7,0,5,0,3,0,0.011498136830883299,0.23628096363733997,5,0,7,0
chest_hosp/train/0/CX-0-0063.jpeg,0,0.23800334099452003,0.05930426615835971,5,0,6,1,0.3042355005661943,0.6102419509373251,5,0,7,0,4.104422441730815e-05,1.9936548335820077,5,0,7,0,5,0,3,0,0.0588473339167388,0.2191562098252191,5,0,7,0
chest_hosp/train/0/CX-0-0064.jpeg,0,1.3897696324262379,1.992821995529443,5,0,7,0,0.1587332647733084,0.8805350322075567,5,0,7,0,3.022737009250598e-06,1.9948844595327193,5,0,7,0,5,0,3,0,0.02021592616712753,0.2389693726063128,5,0,7,0
chest_hosp/train/0/CX-0-0065.jpeg,0,1.4360213444323406,1.9976137584590323,5,0,7,0,0.37196870481322075,1.2312654132011596,5,0,7,0,2.0812705415762522e-06,1.994419907686881,5,0,7,0,5,0,3,0,0.03444356343750676,0.23083707479214932,5,0,7,0
chest_hosp/train/0/CX-0-0066.jpeg,0,1.3607433339179293,1.9885902860357998,5,0,7,0,0.14439896351902504,0.9275493402579833,5,0,7,0,8.873245767038185e-07,1.9947700202315723,5,0,7,0,5,0,3,0,0.015351950108620116,0.24154038852034054,5,0,7,0
chest_hosp/train/0/CX-0-0067.jpeg,0,0.48804031267182335,0.00014782691722370345,2,3,3,4,0.21741372659895752,0.43545960529668504,5,0,7,0,5.258209058167651e-07,1.9947386507802918,5,0,7,0,5,0,3,0,0.049212067778169666,0.21663340731454994,5,0,7,0
chest_hosp/train/0/CX-0-0068.jpeg,0,1.385052919660755,1.992197091819389,4,1,6,1,0.34466837704857767,1.001591363500774,5,0,7,0,7.694710992367515e-05,1.9932730324178283,4,1,6,1,5,0,3,0,0.04405418386877347,0.2152301521186858,5,0,7,0
chest_hosp/train/0/CX-0-0069.jpeg,0,0.49065162991004085,0.00010021752219346869,0,5,0,7,0.21868263034419755,0.38302007381012015,3,2,5,2,2.377764346472855e-05,1.993895925038689,5,0,7,0,5,0,3,0,0.03361270589283627,0.20647166762074076,5,0,7,0
chest_hosp/train/0/CX-0-0070.jpeg,0,1.3206234814744044,1.9812636618773731,5,0,7,0,0.15246138304747991,0.7741064113477305,5,0,7,0,5.090316358535851e-06,1.9942978804448364,5,0,7,0,5,0,3,0,0.015043395615255029,0.23013837968252604,5,0,7,0
chest_hosp/train/0/CX-0-0071.jpeg,0,1.253375128464792,1.9653272728212408,5,0,7,0,0.14731258036615702,0.7623060714977474,5,0,7,0,0.00017164790254964313,1.9925453971455651,4,1,6,1,5,0,3,0,0.06646691241940439,0.17407894433959503,5,0,7,0
chest_hosp/train/0/CX-0-0072.jpeg,0,1.2881566061939183,1.9741275111630818,5,0,7,0,0.15355341158724678,0.7756395938994028,5,0,7,0,2.101073774340989e-05,1.9952828718878668,5,0,7,0,5,0,3,0,0.018400372366290885,0.23753510280671386,5,0,7,0
chest_hosp/train/0/CX-0-0073.jpeg,0,0.4926086927803641,7.062555138059867e-05,0,5,0,7,0.14249230154761738,0.4081924820745626,5,0,7,0,1.2828923963148497e-05,1.9940962238122588,5,0,7,0,5,0,3,0,0.052457441490177725,0.21276503027586458,5,0,7,0
chest_hosp/train/0/CX-0-0074.jpeg,0,0.4813783751169316,0.00031169070089520634,0,5,1,6,0.1567858256174961,0.4253624896451923,5,0,7,0,1.3033711642962409e-05,1.9940918537225856,5,0,7,0,5,0,3,0,0.04504610033122902,0.20488142666746945,5,0,7,0
chest_hosp/train/0/CX-0-0075.jpeg,0,0.35167475127801306,0.017084526734506555,3,2,4,3,0.24442582651707967,0.6365405492316738,5,0,7,0,2.0131752187513285e-07,1.994698522723665,5,0,7,0,5,0,3,0,0.05543656846533673,0.20474719873356895,5,0,7,0
chest_hosp/train/0/CX-0-0076.jpeg,0,1.3951875225100172,1.9935092849294893,5,0,7,0,0.18703971322343982,0.9481083713250928,5,0,7,0,1.9731140132539515e-05,1.9952634005329966,5,0,7,0,5,0,3,0,0.027311278717720766,0.23319050831790422,5,0,7,0
chest_hosp/train/0/CX-0-0077.jpeg,0,1.3622624577746736,1.9888343963335988,5,0,7,0,0.22026022290698632,0.9254456198375407,5,0,7,0,4.94838673059661e-06,1.9949536410959903,5,0,7,0,5,0,3,0,0.012971915692174485,0.23358991062759926,5,0,7,0
chest_hosp/train/0/CX-0-0078.jpeg,0,0.15547991442073394,1.0448431318808595,4,1,5,2,0.1675014999944291,0.6315004923938224,5,0,7,0,1.5701222802033676e-05,1.9951972486829082,5,0,7,0,5,0,3,0,0.01624962736252278,0.2255456818369619,5,0,7,0
chest_hosp/train/0/CX-0-0079.jpeg,0,1.321343888606681,1.9814099336725497,5,0,7,0,0.17605450610958728,0.8806056520685988,5,0,7,0,3.3132077068565025e-06,1.994896113368229,5,0,7,0,5,0,3,0,0.033055127451895316,0.25679236864937827,5,0,7,0
chest_hosp/train/0/CX-0-0080.jpeg,0,1.2522948830648355,1.9650352113603944,5,0,7,0,0.1081068132614239,0.7216158014504822,5,0,7,0,6.431933743389351e-07,1.994749780085447,5,0,7,0,5,0,3,0,0.012233102677149166,0.24150910050926488,5,0,7,0
chest_hosp/train/0/CX-0-0081.jpeg,0,1.3611044580291138,1.9886485394119373,5,0,7,0,0.22056857598722301,0.8023461053784915,5,0,7,0,5.48474823246492e-05,1.9934948854563177,5,0,7,0,5,0,3,0,0.02924125123263377,0.24404371885405185,5,0,7,0
chest_hosp/train/0/CX-0-0082.jpeg,0,1.0477547124663182,1.8904347001588242,4,1,6,1,0.15781959711104365,0.7414381021193764,5,0,7,0,2.411920587985783e-05,1.9953276827080848,5,0,7,0,5,0,3,0,0.054750994817345244,0.2604429379496356,5,0,7,0
chest_hosp/train/0/CX-0-0083.jpeg,0,0.8777936891083753,1.800431060094354,4,1,5,2,0.18709259693933866,0.7257476220195174,5,0,7,0,1.536809331958988e-05,1.9951913964036618,5,0,7,0,5,0,3,0,0.07462751885832775,0.2368702035238044,5,0,7,0
chest_hosp/train/0/CX-0-0084.jpeg,0,1.3496737874513223,1.986737276517085,5,0,7,0,0.197219962260206,0.8803317417734853,5,0,7,0,2.661283356808486e-05,1.995361435765719,5,0,7,0,5,0,3,0,0.023484155279089314,0.24653780897113986,5,0,7,0
chest_hosp/train/0/CX-0-0085.jpeg,0,1.393324078905965,1.9932765913758996,5,0,7,0,0.19578090173989082,0.9513077955034821,5,0,7,0,1.6483137621481347e-07,1.9945735008023147,5,0,7,0,5,0,3,0,0.01872816642201669,0.24283180746023525,5,0,7,0
chest_hosp/train/0/CX-0-0086.jpeg,0,0.39775694524619853,0.007932293106016064,2,3,3,4,0.18485133732539172,0.4914477013160341,5,0,7,0,1.753296121131953e-05,1.994002949677203,5,0,7,0,5,0,3,0,0.045742743679707765,0.2172332835881301,5,0,7,0
chest_hosp/train/0/CX-0-0087.jpeg,0,7.66810907232296e-05,0.5136690425910375,4,1,6,1,0.10191296781746129,0.6006261951116154,4,1,6,1,1.9417839403068626e-07,1.994568399733712,5,0,7,0,5,0,3,0,0.009605214896171943,0.23907528121665278,5,0,7,0
chest_hosp/train/0/CX-0-0088.jpeg,0,1.2755213387226458,1.9710668909508824,5,0,7,0,0.21386168226532853,0.7090099556643013,5,0,7,0,2.3669177623419912e-06,1.9948558295081233,5,0,7,0,5,0,3,0,0.02429953030866172,0.2365530259979879,5,0,7,0
chest_hosp/train/0/CX-0-0089.jpeg,0,1.1116308807739723,1.9177551438503946,4,1,6,1,0.18502008461412123,0.6839506983115688,5,0,7,0,4.045070074232271e-06,1.9943347596137566,5,0,7,0,5,0,3,0,0.03040142035240745,0.24096884894656823,5,0,7,0
chest_hosp/train/0/CX-0-0090.jpeg,0,0.1485171161163339,0.12171694162720781,2,3,4,3,0.22019317156230334,0.6100702578533566,5,0,7,0,8.493083496485809e-07,1.9947670731066933,5,0,7,0,5,0,3,0,0.021234964383455734,0.245037789530972,5,0,7,0
chest_hosp/train/0/CX-0-0091.jpeg,0,0.45558398312681214,0.0015354602237235282,1,4,1,6,0.18286949141420483,0.4197803332255532,5,0,7,0,1.751240242675589e-05,1.9940033294369761,5,0,7,0,5,0,3,0,0.03109132817057103,0.19482346832157127,5,0,7,0
chest_hosp/train/0/CX-0-0092.jpeg,0,0.4895391041416659,0.00011936299952386431,1,4,1,6,0.29700118962264677,0.27251646191024603,1,4,3,4,2.787554578720375e-06,1.9943859995081894,5,0,7,0,5,0,3,0,0.02860398133989228,0.24026124377191016,5,0,7,0
chest_hosp/train/0/CX-0-0093.jpeg,0,1.403585735190597,1.9945096102686963,5,0,7,0,0.24565260451658155,0.9841256405126952,5,0,7,0,2.3519211567069043e-05,1.9939000700128306,5,0,7,0,5,0,3,0,0.051102218041988334,0.24400565227440463,5,0,7,0
chest_hosp/train/0/CX-0-0094.jpeg,0,1.211022803921526,1.9530482606251678,5,0,7,0,0.23012990121663435,0.7226022752524863,5,0,7,0,1.3621736327906753e-05,1.9940794841384628,5,0,7,0,3,2,2,1,0.054027286466243885,0.20856579637607808,5,0,7,0
